cohort,exposure,ses,age,process,origin_state,destination,annual_hazard,sensitivity
CHARLS,education,low,62,death_pre,I0,DEAD,0.00666809180858105,primary_reproduction
CHARLS,education,low,63,death_pre,I0,DEAD,0.00757494482529903,primary_reproduction
CHARLS,education,low,64,death_pre,I0,DEAD,0.00858700931145288,primary_reproduction
CHARLS,education,low,65,death_pre,I0,DEAD,0.00970697258196544,primary_reproduction
CHARLS,education,low,66,death_pre,I0,DEAD,0.0109345252911159,primary_reproduction
CHARLS,education,low,67,death_pre,I0,DEAD,0.012265497762928,primary_reproduction
CHARLS,education,low,68,death_pre,I0,DEAD,0.0136909753246678,primary_reproduction
CHARLS,education,low,69,death_pre,I0,DEAD,0.0151964594690932,primary_reproduction
CHARLS,education,low,70,death_pre,I0,DEAD,0.0167611616654454,primary_reproduction
CHARLS,education,low,71,death_pre,I0,DEAD,0.0183628798775997,primary_reproduction
CHARLS,education,low,72,death_pre,I0,DEAD,0.019997678693367,primary_reproduction
CHARLS,education,low,73,death_pre,I0,DEAD,0.0216707571702682,primary_reproduction
CHARLS,education,low,74,death_pre,I0,DEAD,0.0233925670872594,primary_reproduction
CHARLS,education,low,75,death_pre,I0,DEAD,0.0251793533180177,primary_reproduction
CHARLS,education,low,76,death_pre,I0,DEAD,0.0270537668143931,primary_reproduction
CHARLS,education,low,77,death_pre,I0,DEAD,0.0290456424490914,primary_reproduction
CHARLS,education,low,78,death_pre,I0,DEAD,0.0311930540245016,primary_reproduction
CHARLS,education,low,79,death_pre,I0,DEAD,0.033543784995269,primary_reproduction
CHARLS,education,low,80,death_pre,I0,DEAD,0.036157390842224,primary_reproduction
CHARLS,education,low,81,death_pre,I0,DEAD,0.0390909759293534,primary_reproduction
CHARLS,education,low,82,death_pre,I0,DEAD,0.0423402865828653,primary_reproduction
CHARLS,education,low,83,death_pre,I0,DEAD,0.0458714357967174,primary_reproduction
CHARLS,education,low,84,death_pre,I0,DEAD,0.0496312878498004,primary_reproduction
CHARLS,education,low,85,death_pre,I0,DEAD,0.0535435096181873,primary_reproduction
CHARLS,education,low,86,death_pre,I0,DEAD,0.057505530358195,primary_reproduction
CHARLS,education,low,87,death_pre,I0,DEAD,0.0613871244232877,primary_reproduction
CHARLS,education,low,88,death_pre,I0,DEAD,0.065031425594992,primary_reproduction
CHARLS,education,low,89,death_pre,I0,DEAD,0.0682591657481803,primary_reproduction
CHARLS,education,low,90,death_pre,I0,DEAD,0.0708767514757905,primary_reproduction
CHARLS,education,low,91,death_pre,I0,DEAD,0.0727376024624183,primary_reproduction
CHARLS,education,low,92,death_pre,I0,DEAD,0.0739109847375856,primary_reproduction
CHARLS,education,low,93,death_pre,I0,DEAD,0.0745469907093271,primary_reproduction
CHARLS,education,low,94,death_pre,I0,DEAD,0.0748167190622302,primary_reproduction
CHARLS,education,low,95,death_pre,I0,DEAD,0.0749015679067151,primary_reproduction
CHARLS,education,low,96,death_pre,I0,DEAD,0.0749015679067151,primary_reproduction
CHARLS,education,low,97,death_pre,I0,DEAD,0.0749015679067151,primary_reproduction
CHARLS,education,low,98,death_pre,I0,DEAD,0.0749015679067151,primary_reproduction
CHARLS,education,low,99,death_pre,I0,DEAD,0.0749015679067151,primary_reproduction
CHARLS,education,high,60,death_post,D1,DEAD,0.0127929420283329,primary_reproduction
CHARLS,education,high,61,death_post,D1,DEAD,0.0138203194242433,primary_reproduction
CHARLS,education,high,62,death_post,D1,DEAD,0.0149347704137034,primary_reproduction
CHARLS,education,high,63,death_post,D1,DEAD,0.0161489638554965,primary_reproduction
CHARLS,education,high,64,death_post,D1,DEAD,0.0174778994694037,primary_reproduction
CHARLS,education,high,65,death_post,D1,DEAD,0.018939351103776,primary_reproduction
CHARLS,education,high,66,death_post,D1,DEAD,0.0205544120277768,primary_reproduction
CHARLS,education,high,67,death_post,D1,DEAD,0.0223481689723101,primary_reproduction
CHARLS,education,high,68,death_post,D1,DEAD,0.0243505391328371,primary_reproduction
CHARLS,education,high,69,death_post,D1,DEAD,0.0265973141741612,primary_reproduction
CHARLS,education,high,70,death_post,D1,DEAD,0.0291314682363009,primary_reproduction
CHARLS,education,high,71,death_post,D1,DEAD,0.0320017446348637,primary_reproduction
CHARLS,education,high,72,death_post,D1,DEAD,0.0352530631021969,primary_reproduction
CHARLS,education,high,73,death_post,D1,DEAD,0.0389328050486032,primary_reproduction
CHARLS,education,high,74,death_post,D1,DEAD,0.0430937093081275,primary_reproduction
CHARLS,education,high,75,death_post,D1,DEAD,0.0477941914198193,primary_reproduction
CHARLS,education,high,76,death_post,D1,DEAD,0.0530986072521757,primary_reproduction
CHARLS,education,high,77,death_post,D1,DEAD,0.0590774340284373,primary_reproduction
CHARLS,education,high,78,death_post,D1,DEAD,0.0658073363996617,primary_reproduction
CHARLS,education,high,79,death_post,D1,DEAD,0.0733710794934898,primary_reproduction
CHARLS,education,high,80,death_post,D1,DEAD,0.0818572450703486,primary_reproduction
CHARLS,education,high,81,death_post,D1,DEAD,0.0913474670822712,primary_reproduction
CHARLS,education,high,82,death_post,D1,DEAD,0.101867575118187,primary_reproduction
CHARLS,education,high,83,death_post,D1,DEAD,0.113399265578876,primary_reproduction
CHARLS,education,high,84,death_post,D1,DEAD,0.125879228429453,primary_reproduction
CHARLS,education,high,85,death_post,D1,DEAD,0.139188130292236,primary_reproduction
CHARLS,education,high,86,death_post,D1,DEAD,0.153140256385106,primary_reproduction
CHARLS,education,high,87,death_post,D1,DEAD,0.167475128788104,primary_reproduction
CHARLS,education,high,88,death_post,D1,DEAD,0.181852717159171,primary_reproduction
CHARLS,education,high,89,death_post,D1,DEAD,0.195854039637449,primary_reproduction
CHARLS,education,high,90,death_post,D1,DEAD,0.208988928635797,primary_reproduction
CHARLS,education,high,91,death_post,D1,DEAD,0.22082787442966,primary_reproduction
CHARLS,education,high,92,death_post,D1,DEAD,0.231416703895347,primary_reproduction
CHARLS,education,high,93,death_post,D1,DEAD,0.241014495844787,primary_reproduction
CHARLS,education,high,94,death_post,D1,DEAD,0.249975084544959,primary_reproduction
CHARLS,education,high,95,death_post,D1,DEAD,0.258733601326162,primary_reproduction
CHARLS,education,high,96,death_post,D1,DEAD,0.258733601326162,primary_reproduction
CHARLS,education,high,97,death_post,D1,DEAD,0.258733601326162,primary_reproduction
CHARLS,education,high,98,death_post,D1,DEAD,0.258733601326162,primary_reproduction
CHARLS,education,high,99,death_post,D1,DEAD,0.258733601326162,primary_reproduction
CHARLS,education,low,60,death_post,D1,DEAD,0.0165165827906958,primary_reproduction
CHARLS,education,low,61,death_post,D1,DEAD,0.0178429988550588,primary_reproduction
CHARLS,education,low,62,death_post,D1,DEAD,0.0192818330178983,primary_reproduction
CHARLS,education,low,63,death_post,D1,DEAD,0.0208494416618584,primary_reproduction
CHARLS,education,low,64,death_post,D1,DEAD,0.0225651904741324,primary_reproduction
CHARLS,education,low,65,death_post,D1,DEAD,0.0244520267358968,primary_reproduction
CHARLS,education,low,66,death_post,D1,DEAD,0.0265371833327296,primary_reproduction
CHARLS,education,low,67,death_post,D1,DEAD,0.0288530489885853,primary_reproduction
CHARLS,education,low,68,death_post,D1,DEAD,0.0314382488949647,primary_reproduction
CHARLS,education,low,69,death_post,D1,DEAD,0.0343389925941006,primary_reproduction
CHARLS,education,low,70,death_post,D1,DEAD,0.0376107627060115,primary_reproduction
CHARLS,education,low,71,death_post,D1,DEAD,0.0413164902598494,primary_reproduction
CHARLS,education,low,72,death_post,D1,DEAD,0.0455141697713875,primary_reproduction
CHARLS,education,low,73,death_post,D1,DEAD,0.0502649739547889,primary_reproduction
CHARLS,education,low,74,death_post,D1,DEAD,0.0556369923329217,primary_reproduction
CHARLS,education,low,75,death_post,D1,DEAD,0.0617056434517965,primary_reproduction
CHARLS,education,low,76,death_post,D1,DEAD,0.0685540152381579,primary_reproduction
CHARLS,education,low,77,death_post,D1,DEAD,0.0762730987158013,primary_reproduction
CHARLS,education,low,78,death_post,D1,DEAD,0.0849618733105309,primary_reproduction
CHARLS,education,low,79,death_post,D1,DEAD,0.094727194590037,primary_reproduction
CHARLS,education,low,80,death_post,D1,DEAD,0.105683427801703,primary_reproduction
CHARLS,education,low,81,death_post,D1,DEAD,0.117935968086405,primary_reproduction
CHARLS,education,low,82,death_post,D1,DEAD,0.131518163249757,primary_reproduction
CHARLS,education,low,83,death_post,D1,DEAD,0.146406382065166,primary_reproduction
CHARLS,education,low,84,death_post,D1,DEAD,0.162518886850213,primary_reproduction
CHARLS,education,low,85,death_post,D1,DEAD,0.17970160986913,primary_reproduction
CHARLS,education,low,86,death_post,D1,DEAD,0.19771478035085,primary_reproduction
CHARLS,education,low,87,death_post,D1,DEAD,0.216222103085043,primary_reproduction
CHARLS,education,low,88,death_post,D1,DEAD,0.234784575121212,primary_reproduction
CHARLS,education,low,89,death_post,D1,DEAD,0.252861261576881,primary_reproduction
CHARLS,education,low,90,death_post,D1,DEAD,0.269819321818798,primary_reproduction
CHARLS,education,low,91,death_post,D1,DEAD,0.28510422875622,primary_reproduction
CHARLS,education,low,92,death_post,D1,DEAD,0.298775148091212,primary_reproduction
CHARLS,education,low,93,death_post,D1,DEAD,0.311166568687797,primary_reproduction
CHARLS,education,low,94,death_post,D1,DEAD,0.322735315328874,primary_reproduction
CHARLS,education,low,95,death_post,D1,DEAD,0.33404317299133,primary_reproduction
CHARLS,education,low,96,death_post,D1,DEAD,0.33404317299133,primary_reproduction
CHARLS,education,low,97,death_post,D1,DEAD,0.33404317299133,primary_reproduction
CHARLS,education,low,98,death_post,D1,DEAD,0.33404317299133,primary_reproduction
CHARLS,education,low,99,death_post,D1,DEAD,0.33404317299133,primary_reproduction
CHARLS,education,high,60,death_post,R1,DEAD,0.00512316127982812,primary_reproduction
CHARLS,education,high,61,death_post,R1,DEAD,0.00553459283973375,primary_reproduction
CHARLS,education,high,62,death_post,R1,DEAD,0.00598089456961128,primary_reproduction
CHARLS,education,high,63,death_post,R1,DEAD,0.00646713993939712,primary_reproduction
CHARLS,education,high,64,death_post,R1,DEAD,0.0069993358537908,primary_reproduction
CHARLS,education,high,65,death_post,R1,DEAD,0.00758460016664203,primary_reproduction
CHARLS,education,high,66,death_post,R1,DEAD,0.00823138005293241,primary_reproduction
CHARLS,education,high,67,death_post,R1,DEAD,0.00894972194045937,primary_reproduction
CHARLS,education,high,68,death_post,R1,DEAD,0.00975160670250829,primary_reproduction
CHARLS,education,high,69,death_post,R1,DEAD,0.010651367748146,primary_reproduction
CHARLS,education,high,70,death_post,R1,DEAD,0.0116662148364483,primary_reproduction
CHARLS,education,high,71,death_post,R1,DEAD,0.0128156680955152,primary_reproduction
CHARLS,education,high,72,death_post,R1,DEAD,0.0141177164314915,primary_reproduction
CHARLS,education,high,73,death_post,R1,DEAD,0.0155913345732634,primary_reproduction
CHARLS,education,high,74,death_post,R1,DEAD,0.0172576427253879,primary_reproduction
CHARLS,education,high,75,death_post,R1,DEAD,0.0191400344299552,primary_reproduction
CHARLS,education,high,76,death_post,R1,DEAD,0.0212642821396884,primary_reproduction
CHARLS,education,high,77,death_post,R1,DEAD,0.0236586097127443,primary_reproduction
CHARLS,education,high,78,death_post,R1,DEAD,0.0263537188728515,primary_reproduction
CHARLS,education,high,79,death_post,R1,DEAD,0.0293827543881416,primary_reproduction
CHARLS,education,high,80,death_post,R1,DEAD,0.0327811904008497,primary_reproduction
CHARLS,education,high,81,death_post,R1,DEAD,0.0365817186797064,primary_reproduction
CHARLS,education,high,82,death_post,R1,DEAD,0.0407946831432245,primary_reproduction
CHARLS,education,high,83,death_post,R1,DEAD,0.045412753789392,primary_reproduction
CHARLS,education,high,84,death_post,R1,DEAD,0.0504105769881654,primary_reproduction
CHARLS,education,high,85,death_post,R1,DEAD,0.0557403635649697,primary_reproduction
CHARLS,education,high,86,death_post,R1,DEAD,0.0613277407305946,primary_reproduction
CHARLS,education,high,87,death_post,R1,DEAD,0.0670683954669069,primary_reproduction
CHARLS,education,high,88,death_post,R1,DEAD,0.0728261565727434,primary_reproduction
CHARLS,education,high,89,death_post,R1,DEAD,0.0784332353063326,primary_reproduction
CHARLS,education,high,90,death_post,R1,DEAD,0.0836933353350939,primary_reproduction
CHARLS,education,high,91,death_post,R1,DEAD,0.0884344518468998,primary_reproduction
CHARLS,education,high,92,death_post,R1,DEAD,0.0926749370298361,primary_reproduction
CHARLS,education,high,93,death_post,R1,DEAD,0.0965185436043299,primary_reproduction
CHARLS,education,high,94,death_post,R1,DEAD,0.100106970798912,primary_reproduction
CHARLS,education,high,95,death_post,R1,DEAD,0.103614474697766,primary_reproduction
CHARLS,education,high,96,death_post,R1,DEAD,0.103614474697766,primary_reproduction
CHARLS,education,high,97,death_post,R1,DEAD,0.103614474697766,primary_reproduction
CHARLS,education,high,98,death_post,R1,DEAD,0.103614474697766,primary_reproduction
CHARLS,education,high,99,death_post,R1,DEAD,0.103614474697766,primary_reproduction
CHARLS,education,low,60,death_post,R1,DEAD,0.00661435948360937,primary_reproduction
CHARLS,education,low,61,death_post,R1,DEAD,0.00714554639955383,primary_reproduction
CHARLS,education,low,62,death_post,R1,DEAD,0.00772175314346212,primary_reproduction
CHARLS,education,low,63,death_post,R1,DEAD,0.00834952991981845,primary_reproduction
CHARLS,education,low,64,death_post,R1,DEAD,0.00903663206266297,primary_reproduction
CHARLS,education,low,65,death_post,R1,DEAD,0.00979224921907925,primary_reproduction
CHARLS,education,low,66,death_post,R1,DEAD,0.0106272872826938,primary_reproduction
CHARLS,education,low,67,death_post,R1,DEAD,0.0115547168943567,primary_reproduction
CHARLS,education,low,68,death_post,R1,DEAD,0.0125900061993224,primary_reproduction
CHARLS,education,low,69,death_post,R1,DEAD,0.0137516606310556,primary_reproduction
CHARLS,education,low,70,death_post,R1,DEAD,0.0150618991920307,primary_reproduction
CHARLS,education,low,71,death_post,R1,DEAD,0.0165459237327007,primary_reproduction
CHARLS,education,low,72,death_post,R1,DEAD,0.0182269591888929,primary_reproduction
CHARLS,education,low,73,death_post,R1,DEAD,0.0201295032625347,primary_reproduction
CHARLS,education,low,74,death_post,R1,DEAD,0.0222808236146806,primary_reproduction
CHARLS,education,low,75,death_post,R1,DEAD,0.0247111229441193,primary_reproduction
CHARLS,education,low,76,death_post,R1,DEAD,0.0274536752896274,primary_reproduction
CHARLS,education,low,77,death_post,R1,DEAD,0.0305449196258278,primary_reproduction
CHARLS,education,low,78,death_post,R1,DEAD,0.0340244940250775,primary_reproduction
CHARLS,education,low,79,death_post,R1,DEAD,0.0379351907009044,primary_reproduction
CHARLS,education,low,80,death_post,R1,DEAD,0.0423228092517007,primary_reproduction
CHARLS,education,low,81,death_post,R1,DEAD,0.0472295570370886,primary_reproduction
CHARLS,education,low,82,death_post,R1,DEAD,0.0526687887792358,primary_reproduction
CHARLS,education,low,83,death_post,R1,DEAD,0.0586310409329452,primary_reproduction
CHARLS,education,low,84,death_post,R1,DEAD,0.0650835801888085,primary_reproduction
CHARLS,education,low,85,death_post,R1,DEAD,0.0719647073804712,primary_reproduction
CHARLS,education,low,86,death_post,R1,DEAD,0.079178402036048,primary_reproduction
CHARLS,education,low,87,death_post,R1,DEAD,0.0865899887543423,primary_reproduction
CHARLS,education,low,88,death_post,R1,DEAD,0.0940236609919699,primary_reproduction
CHARLS,education,low,89,death_post,R1,DEAD,0.101262791749553,primary_reproduction
CHARLS,education,low,90,death_post,R1,DEAD,0.108053948734394,primary_reproduction
CHARLS,education,low,91,death_post,R1,DEAD,0.114175061705448,primary_reproduction
CHARLS,education,low,92,death_post,R1,DEAD,0.119649824620935,primary_reproduction
CHARLS,education,low,93,death_post,R1,DEAD,0.124612189498528,primary_reproduction
CHARLS,education,low,94,death_post,R1,DEAD,0.12924509995153,primary_reproduction
CHARLS,education,low,95,death_post,R1,DEAD,0.133773532770642,primary_reproduction
CHARLS,education,low,96,death_post,R1,DEAD,0.133773532770642,primary_reproduction
CHARLS,education,low,97,death_post,R1,DEAD,0.133773532770642,primary_reproduction
CHARLS,education,low,98,death_post,R1,DEAD,0.133773532770642,primary_reproduction
CHARLS,education,low,99,death_post,R1,DEAD,0.133773532770642,primary_reproduction
CHARLS,education,high,60,death_post,D2,DEAD,0.00698540526040766,primary_reproduction
CHARLS,education,high,61,death_post,D2,DEAD,0.00754639017301984,primary_reproduction
