cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
HRS,population_high_tle,0,500,500,26.7246051784854,500,26.7170027432235,0.262972935005734,26.19335661131,26.7106131816578,27.2867991210277,-0.00760243526193705,0,0.00399201596806387
HRS,population_low_difficulty_years,0,500,500,8.10260132809349,500,8.09299867661867,0.166411034130822,7.74791208840982,8.09082393300675,8.44855350636214,-0.00960265147481998,0,0.00399201596806387
HRS,population_low_fdfle,0,500,500,14.2305682702235,500,14.2329809790347,0.193334640858734,13.8755838257166,14.2302423847925,14.627691102565,0.00241270881121913,0,0.00399201596806387
HRS,population_low_fdfle_percent,0,500,500,63.7194295577996,500,63.7510822777113,0.638120942866391,62.5283795660164,63.7428884067022,65.2014600743057,0.0316527199116834,0,0.00399201596806387
HRS,population_low_tle,0,500,500,22.333169598317,500,22.3259796556534,0.216919203308616,21.873857402931,22.3288918484597,22.7328295696278,-0.0071899426636115,0,0.00399201596806387
HRS,population_recovery_relapse,500,0,500,-1.75724787892677,500,-1.75715763466148,0.192214497825683,-2.12233738811924,-1.75774153228112,-1.37368233667642,9.0244265288808e-05,0,0.00399201596806387
MHAS,conditional_contribution_onset,1000,0,1000,-2.41436328648564,1000,-2.44347333732646,0.734117693216853,-4.00402232155336,-2.4262273188254,-1.11309521785023,-0.029110050840818,0,0.001998001998002
MHAS,conditional_contribution_post_difficulty_mortality,723,277,1000,-0.152760597345936,1000,-0.171470104359317,0.310310184313134,-0.78354779384047,-0.163385583641033,0.462818247340823,-0.018709507013381,0,0.555444555444555
MHAS,conditional_contribution_pre_difficulty_mortality,525,475,1000,0.0389738716838748,1000,-0.0163161643136804,0.784435468194018,-1.53587698551162,-0.0524932533298415,1.57800975883106,-0.0552900359975552,0,0.951048951048951
MHAS,conditional_contribution_recovery,920,80,1000,-0.510895939411164,1000,-0.510735672261034,0.354922485946237,-1.19554583349269,-0.501321839541288,0.174422360204086,0.000160267150130178,0,0.161838161838162
MHAS,conditional_contribution_relapse,722,278,1000,-0.253215571940866,1000,-0.296458152296849,0.47313619876669,-1.32316889569975,-0.270490283684733,0.593028520480675,-0.0432425803559834,0,0.557442557442557
MHAS,conditional_fdfle_gap,997,3,1000,-3.29226152349973,1000,-3.43845343055734,1.2944079375889,-6.20607221708124,-3.39334796971222,-1.02367428551668,-0.146191907057608,0,0.00799200799200799
