module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,death_post,proxy_factorself,-0.600447685399485,0.0497938275702775,-12.0586770428931,1.74564409859407e-33,0.548565996126296,0.497557780490867,0.604803429682393
wealth_within_low_education,ELSA,onset,(Intercept),-3.53708483725246,0.265603454008279,-13.3171643059363,1.83963049154587e-40,0.0290980290525191,0.0172892975592313,0.0489722206376839
wealth_within_low_education,ELSA,onset,sesmiddle,0.309471758451635,0.0818046440532759,3.78305855410959,0.000154912952854745,1.3627050865298,1.16082929143885,1.59968840082634
wealth_within_low_education,ELSA,onset,seslow,0.580387898111177,0.078576041002672,7.38632146268913,1.50946599945036e-13,1.78673136606931,1.53170096199608,2.08422469770838
wealth_within_low_education,ELSA,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.36027592070292,0.148299046051167,9.17251969532956,4.62089362483894e-20,3.89726849051634,2.91424211295682,5.21188737876034
wealth_within_low_education,ELSA,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",1.11615517292129,0.263339543072585,4.23846399936085,2.25054262351257e-05,3.05309299325781,1.82213641762951,5.115630605532
wealth_within_low_education,ELSA,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",2.33963454105223,0.461744899400685,5.06694182023216,4.04257772966827e-07,10.3774433401168,4.19802651812955,25.652846596433
wealth_within_low_education,ELSA,onset,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.43868868961468,0.683531373003404,3.56777872374636,0.000360020331460936,11.4580058851545,3.00106491854357,43.746437490579
wealth_within_low_education,ELSA,onset,sex_factorfemale,0.0600385127735383,0.059421917430929,1.01037656422525,0.312314911603555,1.0618774416033,0.945134110777303,1.19304095379502
wealth_within_low_education,ELSA,onset,period_factor2,-0.203844329846912,0.0968061896318705,-2.10569521042075,0.0352308361490019,0.815589324220596,0.674634334525502,0.985994800057813
wealth_within_low_education,ELSA,onset,period_factor3,-0.215880719505964,0.101014176413472,-2.13713289729077,0.0325871839213187,0.805831416110512,0.661087875118208,0.982266194300662
wealth_within_low_education,ELSA,onset,period_factor4,-0.188034952689788,0.098505066553552,-1.90888610371695,0.0562767860462285,0.828585745426014,0.683106239538753,1.0050476745561
wealth_within_low_education,ELSA,onset,period_factor5,-0.196810869265111,0.103815228228076,-1.89578034575747,0.057989095835698,0.821345960388719,0.670126541451641,1.00668925183222
wealth_within_low_education,ELSA,onset,period_factor6,-0.289696788637202,0.118385923686528,-2.44705434240885,0.0144029121344779,0.748490483994702,0.593491017961585,0.943970485947414
wealth_within_low_education,ELSA,onset,period_factor7,-0.269617077683003,0.126824229125155,-2.12591142514996,0.0335106353964772,0.763671865355694,0.595596075845135,0.979178241072705
wealth_within_low_education,ELSA,onset,period_factor8,-0.583004096132782,0.147898050793828,-3.94193224997603,8.08278103677932e-05,0.558218901947275,0.417744918443855,0.745929701914737
wealth_within_low_education,ELSA,onset,period_factor9,-0.703471583351158,0.166897379333258,-4.21499478398926,2.49783962130232e-05,0.494864355454525,0.356796229154842,0.686360197470429
wealth_within_low_education,ELSA,onset,period_factor10,0.0300166069669622,0.155608887052521,0.192897767830131,0.847039033217748,1.03047164682001,0.759589736648883,1.39795440046973
wealth_within_low_education,ELSA,onset,proxy_factorself,-0.04097352141268,0.22908345205087,-0.178858494779367,0.858048813551092,0.959854545203707,0.612640431188907,1.50385234314405
wealth_within_low_education,ELSA,recovery,(Intercept),-2.65973714786972,0.252462304169541,-10.5351852690197,5.94660669942484e-26,0.0699666102003669,0.0426570267825374,0.114760144158338
wealth_within_low_education,ELSA,recovery,sesmiddle,-0.140218870916165,0.0841977019074563,-1.66535270844189,0.0958424085319177,0.869167978986905,0.736941794140297,1.0251189194358
wealth_within_low_education,ELSA,recovery,seslow,-0.374476378449904,0.0802404119908911,-4.66692990674593,3.05733568460063e-06,0.687649252505269,0.587577230195144,0.804764838000973
wealth_within_low_education,ELSA,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",-0.279125318527117,0.142790153575492,-1.95479388135503,0.0506074036628016,0.756445100689051,0.571783978136217,1.00074365885808
wealth_within_low_education,ELSA,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",-1.27779438641133,0.268547231700225,-4.75817374218071,1.9535232282494e-06,0.278651220087095,0.16461481963726,0.471685979592397
wealth_within_low_education,ELSA,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",-2.06117615308252,0.478126407791117,-4.31094396689966,1.62559097936069e-05,0.127304152636535,0.0498715832515623,0.324961555697123
wealth_within_low_education,ELSA,recovery,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",-1.64076054049906,0.724367239376243,-2.26509490118842,0.0235068564615006,0.193832568699648,0.0468633045068593,0.801716077943342
