cohort,exposure,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
ELSA,education,death_pre,(Intercept),-5.10193202147298,0.460927290381238,-11.0688434552294,1.77678844607101e-28,0.00608497889159553,0.00246552746996479,0.0150178688180229
ELSA,education,death_pre,sesmiddle,-0.0862571480781202,0.165925007805649,-0.519856224320055,0.603163788335635,0.917358303962519,0.662675292692274,1.26992249013844
ELSA,education,death_pre,seslow,0.346512162716125,0.159474614587007,2.17283586866468,0.0297926726376982,1.4141266933473,1.03452451785998,1.93301779736847
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))1",1.97666737755769,0.239745586754714,8.24485407349768,1.65361897923021e-16,7.21864583300251,4.51211511758052,11.5486520854251
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))2",3.06578044594574,0.374647419114474,8.18310840948029,2.76614096602034e-16,21.4511969556584,10.2930767030728,44.7051803950006
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))3",3.85360817425877,0.678620519949171,5.678590701247,1.3580901404282e-08,47.1629286604172,12.4723220736397,178.342238654081
ELSA,education,death_pre,"ns(age_model, knots = c(70, 80, 90), Boundary.knots = c(60, 95))4",2.23591243506461,0.949163367183508,2.35566659267448,0.0184895043499319,9.35501380180241,1.45579513426292,60.1157959469508
ELSA,education,death_pre,sex_factormale,0.554104182629023,0.0908434387005572,6.09955094781793,1.06366854370726e-09,1.74038122251607,1.45652147677311,2.0795620579499
ELSA,education,death_pre,period_factor2,-0.105160180795395,0.125657189868796,-0.836881525881627,0.402659165619543,0.90018031943772,0.703668247711527,1.15157193768276
ELSA,education,death_pre,period_factor3,-0.157729523920651,0.128659290946169,-1.22594740543569,0.220218467780233,0.854080759145354,0.663715467479832,1.09904617096251
ELSA,education,death_pre,period_factor4,-0.153934424692283,0.126581400510824,-1.21609038982879,0.22395049100628,0.85732823873126,0.668958021005437,1.09874115541859
ELSA,education,death_pre,period_factor5,-0.701394479315013,0.156478041926444,-4.48238277192092,7.38141925437401e-06,0.49589330845586,0.36491477657762,0.673883846736998
ELSA,education,death_pre,proxy_factorself,-0.760312040978414,0.390957980750016,-1.94474106787595,0.0518061501120294,0.467520518686326,0.217275383145282,1.00598343092821
ELSA,education,death_post,(Intercept),-3.64837728784793,0.256206048338775,-14.240012331886,5.1717928835742e-46,0.0260333391376395,0.0157558879954302,0.0430146969089855
