cohort,metric,lower_or_equal_null,higher_or_equal_null,n,point_estimate,valid_replicates,bootstrap_mean,bootstrap_sd,ci_low,median,ci_high,bootstrap_bias,null_value,bootstrap_p_two_sided
HRS,conditional_fdfle_gap,1000,0,1000,-3.80472711132525,1000,-3.77754109800035,0.470139324833425,-4.71851953206862,-3.77590171934038,-2.85806028808397,0.0271860133249033,0,0.001998001998002
HRS,conditional_high_fdfle,0,1000,1000,18.4429118007174,1000,18.4070594834008,0.451916213917369,17.568626946604,18.4179141281766,19.3031742763611,-0.0358523173166425,0,0.001998001998002
HRS,conditional_low_fdfle,0,1000,1000,14.6381846893922,1000,14.6295183854004,0.243884953416282,14.1480497597066,14.6248836053542,15.1185225249846,-0.0086663039917898,0,0.001998001998002
HRS,conditional_recovery_relapse,1000,0,1000,-1.14917506181353,1000,-1.13968545524158,0.252010401711364,-1.61298318071576,-1.14426734924106,-0.62100202189034,0.00948960657195319,0,0.001998001998002
HRS,hazard_ratio_death_post,225,775,1000,1.07755848364283,1000,1.0766559067475,0.103149816487204,0.887724853046483,1.07403787043517,1.30478564172505,-0.000902576895334128,1,0.451548451548452
HRS,hazard_ratio_death_pre,0,1000,1000,1.50635924785035,1000,1.50395299857007,0.13578162479751,1.25639389627358,1.50193651503273,1.77675328105001,-0.00240624928027544,1,0.001998001998002
HRS,hazard_ratio_onset,1,999,1000,1.39742921780317,1000,1.4064829699325,0.0968536197049121,1.22804216453355,1.40656593601517,1.59689508170733,0.00905375212933079,1,0.003996003996004
HRS,hazard_ratio_recovery,1000,0,1000,0.692570069921171,1000,0.696490477476794,0.0692599320133753,0.57488080099238,0.690998673082909,0.848830739712262,0.00392040755562317,1,0.001998001998002
HRS,hazard_ratio_relapse,0,1000,1000,1.39998502575571,1000,1.40366379385736,0.145232310766848,1.13372951571858,1.39656161613811,1.70503668433668,0.00367876810164791,1,0.001998001998002
HRS,initial_difficulty_high,0,1000,1000,0.155873928904719,1000,0.149228957361022,0.0177792489172692,0.11659375392627,0.147652755728116,0.185666980251649,-0.00664497154369659,0,0.001998001998002
HRS,initial_difficulty_low,0,1000,1000,0.271325335261037,1000,0.270741747023326,0.017297839511766,0.240108273114725,0.269980941415166,0.307005543468986,-0.00058358823771093,0,0.001998001998002
HRS,population_contribution_initial_state,1000,0,1000,-0.848365253950358,1000,-0.894015384297152,0.13386318489284,-1.18322764643937,-0.887041422733118,-0.65211195281765,-0.0456501303467944,0,0.001998001998002
