module,cohort,process,term,estimate,std_error_model,statistic,p_value_model,hazard_ratio,hr_ci_low_model,hr_ci_high_model
wealth_within_low_education,HRS,death_pre,period_factor4,-0.111345123362015,0.12558997991579,-0.88657648832075,0.375306956900451,0.89462993795121,0.699421661002338,1.1443207588561
wealth_within_low_education,HRS,death_pre,period_factor5,-0.0636003399480595,0.129667015840878,-0.490489732763705,0.623787393405512,0.938379957580448,0.7277863923108,1.20991125155943
wealth_within_low_education,HRS,death_pre,period_factor6,-0.418458879225,0.148144551734492,-2.82466600577369,0.00473299235603282,0.658060188980792,0.492223596830781,0.879769306286039
wealth_within_low_education,HRS,death_pre,period_factor7,-0.48420291351254,0.15746493038943,-3.07498890270389,0.00210510386199778,0.616188156322814,0.452560339814495,0.838977282340171
wealth_within_low_education,HRS,death_pre,period_factor8,-0.346337220567767,0.154877153090296,-2.23620601010045,0.0253382797166237,0.707273939567726,0.522099842294959,0.958124069512827
wealth_within_low_education,HRS,death_pre,period_factor9,-0.386995174619394,0.160028615467302,-2.41828733873203,0.0155937575906201,0.679094371807542,0.496262002470191,0.929285666694543
wealth_within_low_education,HRS,death_pre,period_factor10,-0.754145656595716,0.19012640882296,-3.96654868339702,7.29208863082968e-05,0.470412336779033,0.324070751601412,0.682837823223496
wealth_within_low_education,HRS,death_pre,period_factor11,-0.609016709274006,0.182675107986639,-3.33387901606469,0.000856439006331847,0.543885403703425,0.380199212226413,0.778042991276581
wealth_within_low_education,HRS,death_pre,period_factor12,-0.545240594772927,0.188944300196025,-2.88572131684975,0.00390517783665452,0.57970229321862,0.40028782699263,0.839532771425283
wealth_within_low_education,HRS,death_pre,period_factor13,-0.410760543049875,0.188675394122333,-2.17707531477871,0.0294749485256037,0.663145707438572,0.458147398650592,0.959870623710755
wealth_within_low_education,HRS,death_pre,period_factor14,-0.520380516595778,0.212452254205,-2.44939983594455,0.0143094503179334,0.594294366070873,0.391884966588534,0.901248640942161
wealth_within_low_education,HRS,death_pre,period_factor15,-0.336384631616948,0.209668585799902,-1.60436352605525,0.108633945856384,0.714348292029783,0.473627060206268,1.07741623146201
wealth_within_low_education,HRS,death_pre,proxy_factorself,0.209985617858188,0.130560729403118,1.60833673967797,0.107761448315874,1.23366031715152,0.955124661162287,1.59342318338046
wealth_within_low_education,HRS,death_post,(Intercept),-2.67978514800951,0.149095685919314,-17.9735928071033,3.13723121519311e-72,0.0685778866670203,0.0512001563919346,0.0918537534087593
wealth_within_low_education,HRS,death_post,sesmiddle,0.128159333976491,0.0708556295572436,1.8087389072304,0.070491575432106,1.13673410863425,0.98933952995033,1.30608794515406
wealth_within_low_education,HRS,death_post,seslow,0.0989846318230869,0.0661710783936444,1.49588965792938,0.134682411809083,1.10404933220305,0.969756100555077,1.2569396853913
