cohort,phase,replicate,seed,exposure,high_tle,low_tle,gap_tle,high_dfle,low_dfle,gap_dfle,high_disabled,low_disabled,gap_disabled,high_residual_age100,low_residual_age100,contribution_onset,contribution_recovery,contribution_relapse,contribution_post_disability_mortality,contribution_pre_disability_mortality,recovery_relapse_contribution,recovery_relapse_percent,closure_error
CHARLS,final,20,151020,education,27.2078611797752,22.9526309242873,-4.25523025548792,20.5503343833798,13.2326210237604,-7.31771335961934,6.65752679639548,9.7200099005269,3.06248310413142,0.130970400877764,0.0278179553046225,-3.4867411665527,-2.53128825822371,-0.345408813303573,-0.650401834366124,-0.303873287173227,-2.87669707152728,39.3114205238141,4.44089209850063e-15
CHARLS,final,20,151020,wealth,30.0140225187947,26.496854454798,-3.51716806399669,17.2794151648058,13.701660002565,-3.5777551622408,12.7346073539889,12.795194452233,0.0605870982441097,0.24885104306961,0.101921772156981,-2.0514592416203,-1.42499832221518,0.328304819777582,-0.550260255151259,0.120657836968365,-1.0966935024376,30.6531177429908,3.10862446895044e-15
CHARLS,final,21,151021,education,28.8797415334635,23.2964313625717,-5.58331017089187,20.8842083408805,13.3352462140134,-7.54896212686711,7.99553319258308,9.96118514855832,1.96565195597524,0.234463116576498,0.0513564667982258,-6.09101235409785,-0.312782751015617,0.471287094652141,-0.786435417891855,-0.830018698513936,0.158504343636524,-2.09968391644726,-1.77635683940025e-15
CHARLS,final,21,151021,wealth,30.3546575866231,28.0915014243072,-2.26315616231587,18.0607925535148,14.6969115844087,-3.36388096910616,12.2938650331082,13.3945898398985,1.10072480679028,0.344341584851363,0.241945325896035,-1.86514257670201,-1.0543293206491,-0.061390235713212,-0.396146261080949,0.0131274250391248,-1.11571955636232,33.1676288967734,2.22044604925031e-15
CHARLS,final,22,151022,education,27.1717921045596,23.0428049525079,-4.12898715205174,20.8651636872446,13.3022094367198,-7.56295425052482,6.306628417315,9.74059551578808,3.43396709847309,0.188881083583572,0.0481021752165718,-2.21244047735365,-0.265314302320577,-3.81008463642405,-1.06184454407388,-0.213270290352656,-4.07539893874463,53.8863359970983,7.99360577730113e-15
CHARLS,final,22,151022,wealth,29.4757225104769,26.3663970459922,-3.10932546448476,17.3335525849426,13.7808852879491,-3.55266729699355,12.1421699255343,12.5855117580431,0.4433418325088,0.274644483958051,0.135582225066048,-2.16319020429916,-1.07415791138331,0.061002295490866,-0.492646021507666,0.116324544705716,-1.01315561589245,28.5181676525081,-3.5527136788005e-15
CHARLS,final,23,151023,education,24.9057568340444,23.3713686943674,-1.53438813967696,20.5348838102607,13.3842496750165,-7.15063413524419,4.37087302378369,9.98711901935092,5.61624599556724,0.096387519886818,0.0618283965114159,-2.99366112734735,-1.75989837296878,-2.32144516914373,-0.181317713981147,0.105688248196805,-4.08134354211251,57.0766657183074,-4.44089209850063e-15
CHARLS,final,23,151023,wealth,30.7947322101981,26.1485196746676,-4.64621253553044,17.818916980228,14.0653071686017,-3.7536098116263,12.9758152299701,12.083212506066,-0.892602723904146,0.304726520151656,0.106923033070259,-1.83741786256165,-1.09656996563642,0.0458190357679132,-0.676236277304868,-0.189204741891282,-1.0507509298685,27.9930781993894,-2.22044604925031e-15
CHARLS,final,24,151024,education,25.699394095111,23.1283636965726,-2.57103039853839,19.429746252759,13.6025259451435,-5.82722030761548,6.269647842352,9.52583775142909,3.25618990907709,0.0753331610417854,0.0229879419758456,-3.27705150928672,-1.38791570625258,-0.544726060573298,-0.395687397669415,-0.221839633833481,-1.93264176682588,33.1657576821001,-5.32907051820075e-15
CHARLS,final,24,151024,wealth,29.1555616677267,26.7765877334246,-2.37897393430218,18.4296044670227,14.7500394180471,-3.67956504897554,10.7259572007041,12.0265483153774,1.30059111467337,0.210720517107634,0.115095380199442,-2.23342002957076,-0.846677046661768,-0.138511308361396,-0.520340533773373,0.0593838693917517,-0.985188355023164,26.774587265347,-1.33226762955019e-15
CHARLS,final,25,151025,education,27.2121204333088,23.0319637609112,-4.18015667239763,20.4049836358524,13.4395244310178,-6.96545920483461,6.80713679745642,9.5924393298934,2.78530253243699,0.151609058385648,0.060848851197778,-3.9590086410715,0.530076649950948,-1.82409610330702,-0.471974738553536,-1.24045637185351,-1.29401945335607,18.5776617923182,-8.88178419700125e-16
CHARLS,final,25,151025,wealth,29.7292834766761,27.2952561975821,-2.43402727909398,18.1275618805174,14.4964765004894,-3.63108538002804,11.6017215961587,12.7987796970928,1.19705810093406,0.291849139236779,0.173826761633186,-2.18371234091102,-0.983319648690557,-0.107132931516251,-0.451529865214324,0.0946094063041081,-1.09045258020681,30.0310366207469,2.22044604925031e-15
CHARLS,final,26,151026,education,24.9815580358965,23.118697074057,-1.86286096183945,20.6299895033808,13.5078737895406,-7.12211571384026,4.35156853251564,9.61082328451645,5.25925475200081,0.0771347128112647,0.0305445158341714,-5.20554197118224,-1.42460168292823,-0.202575312842179,0.186470000383725,-0.475866747271333,-1.62717699577041,22.8468205396937,1.77635683940025e-15
CHARLS,final,26,151026,wealth,28.8464272330366,27.2174166507506,-1.62901058228595,17.5374082647304,15.0006317754052,-2.53677648932519,11.3090189683062,12.2167848753454,0.907765907039234,0.155831138603018,0.108287184619245,-2.00206646241448,-0.6765434520578,0.463620710776268,-0.16987101468283,-0.151916270946344,-0.212922741281532,8.3934371899738,0
CHARLS,final,27,151027,education,27.3203693359852,23.6826614878655,-3.63770784811978,20.8584716374597,13.8787019099536,-6.97976972750611,6.46189769852549,9.80395957791182,3.34206187938633,0.148630340345915,0.0607342983115703,-4.19119173210276,-0.0369130937802478,-1.33952260634647,-0.326917687752136,-1.0852246075245,-1.37643570012671,19.7203597520189,-1.77635683940025e-15
CHARLS,final,27,151027,wealth,29.898944644846,27.9835315867894,-1.91541305805661,18.2678935424219,14.7179456583339,-3.54994788408793,11.6310511024242,13.2655859284555,1.63453482603131,0.352022859528405,0.259163122269222,-2.18396202907885,-0.768054575126499,-0.374986829599337,-0.294147725212407,0.0712032749291623,-1.14304140472584,32.1988221249483,-1.77635683940025e-15
CHARLS,final,28,151028,education,24.6964309513769,23.719548991766,-0.976881959610893,17.3170345636771,13.6744382849359,-3.64259627874119,7.37939638769977,10.0451107068301,2.66571431913029,0.0706794782654335,0.0632252609780273,-2.94742746387195,-0.867998738072357,0.346484635545274,0.0851257191919776,-0.258780431534137,-0.521514102527083,14.3170986466639,-1.77635683940025e-15
CHARLS,final,28,151028,wealth,30.5021143645751,27.3807323951504,-3.12138196942466,18.6142975447732,14.1305555908475,-4.48374195392577,11.8878168198019,13.250176804303,1.36235998450111,0.303057584366116,0.168223181839256,-2.55726588016308,-1.09057532238364,-0.265476626797916,-0.482330910094783,-0.0880932144863471,-1.35605194918156,30.2437553970799,0
CHARLS,final,29,151029,education,27.0756902365209,23.6277617336385,-3.44792850288234,21.0414937022426,13.7865877508967,-7.25490595134594,6.03419653427823,9.84117398274183,3.8069774484636,0.152820566386056,0.0570557100675273,-5.02539397351658,-1.33532399149853,-0.0495990124468511,-0.363617528146473,-0.480971445737518,-1.38492300394538,19.0894687434018,-8.88178419700125e-15
CHARLS,final,29,151029,wealth,29.3602745944143,26.7834785519753,-2.57679604243895,18.3049088335582,14.6207996964275,-3.68410913713074,11.0553657608561,12.1626788555479,1.10731309469179,0.1590647647062,0.0762016908696972,-1.91882153199559,-0.891526103732758,-0.366894397005603,-0.42663328392505,-0.0802338204717328,-1.25842050073836,34.1580679045368,3.5527136788005e-15
